Migration_Scenario,Year,FIPS,Area_Name,Total_Population
1,2040,48049,Brown,40383
1,2041,48049,Brown,40386
1,2042,48049,Brown,40405
1,2043,48049,Brown,40427
1,2044,48049,Brown,40442
1,2045,48049,Brown,40438
1,2046,48049,Brown,40439
1,2047,48049,Brown,40445
1,2048,48049,Brown,40458
1,2049,48049,Brown,40449
1,2050,48049,Brown,40459
1,2051,48049,Brown,40472
1,2052,48049,Brown,40469
1,2053,48049,Brown,40481
1,2054,48049,Brown,40491
1,2055,48049,Brown,40505
1,2056,48049,Brown,40525
1,2057,48049,Brown,40542
1,2058,48049,Brown,40562
1,2059,48049,Brown,40575
1,2060,48049,Brown,40599
1,2020,48051,Burleson,17642
1,2021,48051,Burleson,17713
1,2022,48051,Burleson,17777
1,2023,48051,Burleson,17845
1,2024,48051,Burleson,17914
1,2025,48051,Burleson,18000
1,2026,48051,Burleson,18035
1,2027,48051,Burleson,18119
1,2028,48051,Burleson,18166
1,2029,48051,Burleson,18214
1,2030,48051,Burleson,18244
1,2031,48051,Burleson,18288
1,2032,48051,Burleson,18300
1,2033,48051,Burleson,18336
1,2034,48051,Burleson,18347
1,2035,48051,Burleson,18356
1,2036,48051,Burleson,18365
1,2037,48051,Burleson,18374
1,2038,48051,Burleson,18367
1,2039,48051,Burleson,18354
1,2040,48051,Burleson,18370
1,2041,48051,Burleson,18362
1,2042,48051,Burleson,18352
1,2043,48051,Burleson,18335
1,2044,48051,Burleson,18324
1,2045,48051,Burleson,18322
1,2046,48051,Burleson,18296
1,2047,48051,Burleson,18289
1,2048,48051,Burleson,18292
1,2049,48051,Burleson,18285
1,2050,48051,Burleson,18276
1,2051,48051,Burleson,18255
1,2052,48051,Burleson,18250
1,2053,48051,Burleson,18237
1,2054,48051,Burleson,18241
1,2055,48051,Burleson,18217
1,2056,48051,Burleson,18214
1,2057,48051,Burleson,18192
1,2058,48051,Burleson,18178
1,2059,48051,Burleson,18157
1,2060,48051,Burleson,18151
1,2020,48053,Burnet,49130
1,2021,48053,Burnet,49794
1,2022,48053,Burnet,50432
1,2023,48053,Burnet,51053
1,2024,48053,Burnet,51667
1,2025,48053,Burnet,52279
1,2026,48053,Burnet,52886
1,2027,48053,Burnet,53474
1,2028,48053,Burnet,54076
1,2029,48053,Burnet,54676
1,2030,48053,Burnet,55262
1,2031,48053,Burnet,55850
1,2032,48053,Burnet,56421
1,2033,48053,Burnet,56959
1,2034,48053,Burnet,57537
1,2035,48053,Burnet,58094
1,2036,48053,Burnet,58629
1,2037,48053,Burnet,59147
1,2038,48053,Burnet,59652
1,2039,48053,Burnet,60139
1,2040,48053,Burnet,60627
1,2041,48053,Burnet,61106
1,2042,48053,Burnet,61584
1,2043,48053,Burnet,62032
1,2044,48053,Burnet,62514
1,2045,48053,Burnet,62960
1,2046,48053,Burnet,63405
1,2047,48053,Burnet,63870
1,2048,48053,Burnet,64351
1,2049,48053,Burnet,64801
1,2050,48053,Burnet,65257
1,2051,48053,Burnet,65750
1,2052,48053,Burnet,66208
1,2053,48053,Burnet,66692
1,2054,48053,Burnet,67173
1,2055,48053,Burnet,67682
1,2056,48053,Burnet,68179
1,2057,48053,Burnet,68702
1,2058,48053,Burnet,69231
1,2059,48053,Burnet,69777
1,2060,48053,Burnet,70323
1,2020,48055,Caldwell,45883
1,2021,48055,Caldwell,46683
1,2022,48055,Caldwell,47450
1,2023,48055,Caldwell,48196
1,2024,48055,Caldwell,48969
1,2025,48055,Caldwell,49772
1,2026,48055,Caldwell,50552
1,2027,48055,Caldwell,51348
1,2028,48055,Caldwell,52145
1,2029,48055,Caldwell,52973
1,2030,48055,Caldwell,53749
1,2031,48055,Caldwell,54523
1,2032,48055,Caldwell,55317
1,2033,48055,Caldwell,56114
1,2034,48055,Caldwell,56899
1,2035,48055,Caldwell,57676
1,2036,48055,Caldwell,58493
1,2037,48055,Caldwell,59279
1,2038,48055,Caldwell,60083
1,2039,48055,Caldwell,60891
1,2040,48055,Caldwell,61689
1,2041,48055,Caldwell,62487
1,2042,48055,Caldwell,63241
1,2043,48055,Caldwell,64021
1,2044,48055,Caldwell,64780
1,2045,48055,Caldwell,65507
1,2046,48055,Caldwell,66253
1,2047,48055,Caldwell,66974
1,2048,48055,Caldwell,67696
1,2049,48055,Caldwell,68415
1,2050,48055,Caldwell,69133
1,2051,48055,Caldwell,69839
1,2052,48055,Caldwell,70543
1,2053,48055,Caldwell,71243
1,2054,48055,Caldwell,71968
1,2055,48055,Caldwell,72717
1,2056,48055,Caldwell,73419
1,2057,48055,Caldwell,74138
1,2058,48055,Caldwell,74861
1,2059,48055,Caldwell,75583
1,2060,48055,Caldwell,76291
1,2020,48057,Calhoun,20106
1,2021,48057,Calhoun,19959
1,2022,48057,Calhoun,19801
1,2023,48057,Calhoun,19650
1,2024,48057,Calhoun,19489
1,2025,48057,Calhoun,19334
1,2026,48057,Calhoun,19168
1,2027,48057,Calhoun,19006
1,2028,48057,Calhoun,18832
1,2029,48057,Calhoun,18678
1,2030,48057,Calhoun,18515
1,2031,48057,Calhoun,18361
1,2032,48057,Calhoun,18195
1,2033,48057,Calhoun,18029
1,2034,48057,Calhoun,17869
1,2035,48057,Calhoun,17684
1,2036,48057,Calhoun,17501
1,2037,48057,Calhoun,17319
1,2038,48057,Calhoun,17160
1,2039,48057,Calhoun,16974
1,2040,48057,Calhoun,16791
1,2041,48057,Calhoun,16614
1,2042,48057,Calhoun,16435
1,2043,48057,Calhoun,16245
1,2044,48057,Calhoun,16059
1,2045,48057,Calhoun,15870
1,2046,48057,Calhoun,15686
1,2047,48057,Calhoun,15485
1,2048,48057,Calhoun,15299
1,2049,48057,Calhoun,15109
1,2050,48057,Calhoun,14926
1,2051,48057,Calhoun,14739
1,2052,48057,Calhoun,14561
1,2053,48057,Calhoun,14377
1,2054,48057,Calhoun,14209
1,2055,48057,Calhoun,14021
1,2056,48057,Calhoun,13832
1,2057,48057,Calhoun,13677
1,2058,48057,Calhoun,13502
1,2059,48057,Calhoun,13321
1,2060,48057,Calhoun,13162
1,2020,48059,Callahan,13708
1,2021,48059,Callahan,13785
1,2022,48059,Callahan,13841
1,2023,48059,Callahan,13915
1,2024,48059,Callahan,13983
1,2025,48059,Callahan,14025
1,2026,48059,Callahan,14081
1,2027,48059,Callahan,14108
1,2028,48059,Callahan,14154
1,2029,48059,Callahan,14194
1,2030,48059,Callahan,14217
1,2031,48059,Callahan,14219
1,2032,48059,Callahan,14230
1,2033,48059,Callahan,14230
1,2034,48059,Callahan,14231
1,2035,48059,Callahan,14239
1,2036,48059,Callahan,14228
1,2037,48059,Callahan,14207
1,2038,48059,Callahan,14217
1,2039,48059,Callahan,14191
1,2040,48059,Callahan,14194
1,2041,48059,Callahan,14170
1,2042,48059,Callahan,14160
1,2043,48059,Callahan,14152
1,2044,48059,Callahan,14142
1,2045,48059,Callahan,14119
1,2046,48059,Callahan,14115
1,2047,48059,Callahan,14092
1,2048,48059,Callahan,14092
1,2049,48059,Callahan,14078
1,2050,48059,Callahan,14068
1,2051,48059,Callahan,14046
1,2052,48059,Callahan,14047
1,2053,48059,Callahan,14034
1,2054,48059,Callahan,14020
1,2055,48059,Callahan,14010
1,2056,48059,Callahan,13998
1,2057,48059,Callahan,13986
1,2058,48059,Callahan,13954
1,2059,48059,Callahan,13931
1,2060,48059,Callahan,13901
1,2020,48061,Cameron,421017
1,2021,48061,Cameron,421317
1,2022,48061,Cameron,421607
1,2023,48061,Cameron,421876
1,2024,48061,Cameron,422132
1,2025,48061,Cameron,422370
1,2026,48061,Cameron,422608
1,2027,48061,Cameron,422832
1,2028,48061,Cameron,423034
1,2029,48061,Cameron,423210
1,2030,48061,Cameron,423347
1,2031,48061,Cameron,423430
1,2032,48061,Cameron,423508
1,2033,48061,Cameron,423533
1,2034,48061,Cameron,423520
1,2035,48061,Cameron,423457
1,2036,48061,Cameron,423342
1,2037,48061,Cameron,423198
1,2038,48061,Cameron,422995
1,2039,48061,Cameron,422721
1,2040,48061,Cameron,422389
1,2041,48061,Cameron,421983
1,2042,48061,Cameron,421515
1,2043,48061,Cameron,420983
1,2044,48061,Cameron,420399
1,2045,48061,Cameron,419763
1,2046,48061,Cameron,419050
1,2047,48061,Cameron,418269
1,2048,48061,Cameron,417472
1,2049,48061,Cameron,416612
1,2050,48061,Cameron,415695
1,2051,48061,Cameron,414734
1,2052,48061,Cameron,413730
1,2053,48061,Cameron,412702
1,2054,48061,Cameron,411615
1,2055,48061,Cameron,410508
1,2056,48061,Cameron,409359
1,2057,48061,Cameron,408185
1,2058,48061,Cameron,406990
1,2059,48061,Cameron,405750
1,2060,48061,Cameron,404490
1,2020,48063,Camp,12464
1,2021,48063,Camp,12481
1,2022,48063,Camp,12483
1,2023,48063,Camp,12492
1,2024,48063,Camp,12488
1,2025,48063,Camp,12494
1,2026,48063,Camp,12502
1,2027,48063,Camp,12494
1,2028,48063,Camp,12505
1,2029,48063,Camp,12512
1,2030,48063,Camp,12524
1,2031,48063,Camp,12533
1,2032,48063,Camp,12537
1,2033,48063,Camp,12537
1,2034,48063,Camp,12545
1,2035,48063,Camp,12528
1,2036,48063,Camp,12529
1,2037,48063,Camp,12509
1,2038,48063,Camp,12492
1,2039,48063,Camp,12481
1,2040,48063,Camp,12463
1,2041,48063,Camp,12457
1,2042,48063,Camp,12438
1,2043,48063,Camp,12428
1,2044,48063,Camp,12407
1,2045,48063,Camp,12370
1,2046,48063,Camp,12368
1,2047,48063,Camp,12334
1,2048,48063,Camp,12315
1,2049,48063,Camp,12291
1,2050,48063,Camp,12269
1,2051,48063,Camp,12230
1,2052,48063,Camp,12215
1,2053,48063,Camp,12188
1,2054,48063,Camp,12174
1,2055,48063,Camp,12141
1,2056,48063,Camp,12127
1,2057,48063,Camp,12100
1,2058,48063,Camp,12079
1,2059,48063,Camp,12054
1,2060,48063,Camp,12042
1,2020,48065,Carson,5807
1,2021,48065,Carson,5763
1,2022,48065,Carson,5735
1,2023,48065,Carson,5714
1,2024,48065,Carson,5677
1,2025,48065,Carson,5645
1,2026,48065,Carson,5621
1,2027,48065,Carson,5585
1,2028,48065,Carson,5535
1,2029,48065,Carson,5502
1,2030,48065,Carson,5465
1,2031,48065,Carson,5423
1,2032,48065,Carson,5392
1,2033,48065,Carson,5346
1,2034,48065,Carson,5317
1,2035,48065,Carson,5269
1,2036,48065,Carson,5238
1,2037,48065,Carson,5209
1,2038,48065,Carson,5161
1,2039,48065,Carson,5132
1,2040,48065,Carson,5085
1,2041,48065,Carson,5043
1,2042,48065,Carson,5009
1,2043,48065,Carson,4962
1,2044,48065,Carson,4932
1,2045,48065,Carson,4899
1,2046,48065,Carson,4849
1,2047,48065,Carson,4821
1,2048,48065,Carson,4776
1,2049,48065,Carson,4741
1,2050,48065,Carson,4690
1,2051,48065,Carson,4659
1,2052,48065,Carson,4622
1,2053,48065,Carson,4585
1,2054,48065,Carson,4546
1,2055,48065,Carson,4501
1,2056,48065,Carson,4460
1,2057,48065,Carson,4421
1,2058,48065,Carson,4384
1,2059,48065,Carson,4348
1,2060,48065,Carson,4303
1,2020,48067,Cass,28454
1,2021,48067,Cass,28339
1,2022,48067,Cass,28170
1,2023,48067,Cass,27967
1,2024,48067,Cass,27763
1,2025,48067,Cass,27593
1,2026,48067,Cass,27399
1,2027,48067,Cass,27191
1,2028,48067,Cass,27036
1,2029,48067,Cass,26839
1,2030,48067,Cass,26634
1,2031,48067,Cass,26472
1,2032,48067,Cass,26280
1,2033,48067,Cass,26080
1,2034,48067,Cass,25903
1,2035,48067,Cass,25692
1,2036,48067,Cass,25505
1,2037,48067,Cass,25309
1,2038,48067,Cass,25102
1,2039,48067,Cass,24887
1,2040,48067,Cass,24679
1,2041,48067,Cass,24469
1,2042,48067,Cass,24258
1,2043,48067,Cass,24047
1,2044,48067,Cass,23833
1,2045,48067,Cass,23599
1,2046,48067,Cass,23389
1,2047,48067,Cass,23179
1,2048,48067,Cass,22956
1,2049,48067,Cass,22741
1,2050,48067,Cass,22518
1,2051,48067,Cass,22311
1,2052,48067,Cass,22104
1,2053,48067,Cass,21900
1,2054,48067,Cass,21701
1,2055,48067,Cass,21498
1,2056,48067,Cass,21302
1,2057,48067,Cass,21102
1,2058,48067,Cass,20922
1,2059,48067,Cass,20753
1,2060,48067,Cass,20582
1,2020,48069,Castro,7371
1,2021,48069,Castro,7310
1,2022,48069,Castro,7233
1,2023,48069,Castro,7162
1,2024,48069,Castro,7097
1,2025,48069,Castro,7021
1,2026,48069,Castro,6923
1,2027,48069,Castro,6883
1,2028,48069,Castro,6789
1,2029,48069,Castro,6727
1,2030,48069,Castro,6669
1,2031,48069,Castro,6597
1,2032,48069,Castro,6549
1,2033,48069,Castro,6481
1,2034,48069,Castro,6424
1,2035,48069,Castro,6354
1,2036,48069,Castro,6299
1,2037,48069,Castro,6234
1,2038,48069,Castro,6173
1,2039,48069,Castro,6099
1,2040,48069,Castro,6026
1,2041,48069,Castro,5948
1,2042,48069,Castro,5905
1,2043,48069,Castro,5835
1,2044,48069,Castro,5766
1,2045,48069,Castro,5700
1,2046,48069,Castro,5645
1,2047,48069,Castro,5568
1,2048,48069,Castro,5505
1,2049,48069,Castro,5441
1,2050,48069,Castro,5376
1,2051,48069,Castro,5327
1,2052,48069,Castro,5272
1,2053,48069,Castro,5204
1,2054,48069,Castro,5135
1,2055,48069,Castro,5085
1,2056,48069,Castro,5025
1,2057,48069,Castro,4978
1,2058,48069,Castro,4920
1,2059,48069,Castro,4873
1,2060,48069,Castro,4825
1,2020,48071,Chambers,46571
1,2021,48071,Chambers,47669
1,2022,48071,Chambers,48860
1,2023,48071,Chambers,50078
1,2024,48071,Chambers,51329
1,2025,48071,Chambers,52642
1,2026,48071,Chambers,53983
1,2027,48071,Chambers,55323
1,2028,48071,Chambers,56694
1,2029,48071,Chambers,58124
1,2030,48071,Chambers,59552
1,2031,48071,Chambers,61022
1,2032,48071,Chambers,62508
1,2033,48071,Chambers,64047
1,2034,48071,Chambers,65595
1,2035,48071,Chambers,67168
1,2036,48071,Chambers,68800
1,2037,48071,Chambers,70443
1,2038,48071,Chambers,72143
1,2039,48071,Chambers,73894
1,2040,48071,Chambers,75681
1,2041,48071,Chambers,77527
1,2042,48071,Chambers,79413
1,2043,48071,Chambers,81348
1,2044,48071,Chambers,83313
1,2045,48071,Chambers,85327
1,2046,48071,Chambers,87388
1,2047,48071,Chambers,89480
1,2048,48071,Chambers,91571
1,2049,48071,Chambers,93723
1,2050,48071,Chambers,95898
1,2051,48071,Chambers,98084
1,2052,48071,Chambers,100280
1,2053,48071,Chambers,102478
1,2054,48071,Chambers,104686
1,2055,48071,Chambers,106894
1,2056,48071,Chambers,109115
1,2057,48071,Chambers,111350
1,2058,48071,Chambers,113563
1,2059,48071,Chambers,115816
1,2060,48071,Chambers,118066
1,2020,48073,Cherokee,50412
1,2021,48073,Cherokee,50387
1,2022,48073,Cherokee,50323
1,2023,48073,Cherokee,50269
1,2024,48073,Cherokee,50218
1,2025,48073,Cherokee,50133
1,2026,48073,Cherokee,50049
1,2027,48073,Cherokee,49964
1,2028,48073,Cherokee,49872
1,2029,48073,Cherokee,49759
1,2030,48073,Cherokee,49665
1,2031,48073,Cherokee,49547
1,2032,48073,Cherokee,49424
1,2033,48073,Cherokee,49284
1,2034,48073,Cherokee,49165
1,2035,48073,Cherokee,49039
1,2036,48073,Cherokee,48890
1,2037,48073,Cherokee,48768
1,2038,48073,Cherokee,48615
1,2039,48073,Cherokee,48474
1,2040,48073,Cherokee,48324
1,2041,48073,Cherokee,48172
1,2042,48073,Cherokee,48013
1,2043,48073,Cherokee,47821
1,2044,48073,Cherokee,47675
1,2045,48073,Cherokee,47513
1,2046,48073,Cherokee,47328
1,2047,48073,Cherokee,47149
1,2048,48073,Cherokee,46985
1,2049,48073,Cherokee,46797
1,2050,48073,Cherokee,46616
1,2051,48073,Cherokee,46437
1,2052,48073,Cherokee,46246
1,2053,48073,Cherokee,46058
1,2054,48073,Cherokee,45859
1,2055,48073,Cherokee,45687
1,2056,48073,Cherokee,45507
1,2057,48073,Cherokee,45317
1,2058,48073,Cherokee,45147
1,2059,48073,Cherokee,44969
1,2060,48073,Cherokee,44793
1,2020,48075,Childress,6664
1,2021,48075,Childress,6709
1,2022,48075,Childress,6706
1,2023,48075,Childress,6716
1,2024,48075,Childress,6705
1,2025,48075,Childress,6701
1,2026,48075,Childress,6708
1,2027,48075,Childress,6708
1,2028,48075,Childress,6694
1,2029,48075,Childress,6700
1,2030,48075,Childress,6697
1,2031,48075,Childress,6699
1,2032,48075,Childress,6705
1,2033,48075,Childress,6698
1,2034,48075,Childress,6687
1,2035,48075,Childress,6688
1,2036,48075,Childress,6683
1,2037,48075,Childress,6700
1,2038,48075,Childress,6676
1,2039,48075,Childress,6672
1,2040,48075,Childress,6659
1,2041,48075,Childress,6643
1,2042,48075,Childress,6627
1,2043,48075,Childress,6605
1,2044,48075,Childress,6578
1,2045,48075,Childress,6557
1,2046,48075,Childress,6531
1,2047,48075,Childress,6512
1,2048,48075,Childress,6486
1,2049,48075,Childress,6457
1,2050,48075,Childress,6424
1,2051,48075,Childress,6399
1,2052,48075,Childress,6385
1,2053,48075,Childress,6350
1,2054,48075,Childress,6328
1,2055,48075,Childress,6306
1,2056,48075,Childress,6290
1,2057,48075,Childress,6259
1,2058,48075,Childress,6238
1,2059,48075,Childress,6208
1,2060,48075,Childress,6183
1,2020,48077,Clay,10218
1,2021,48077,Clay,10160
1,2022,48077,Clay,10117
1,2023,48077,Clay,10054
1,2024,48077,Clay,9997
1,2025,48077,Clay,9933
1,2026,48077,Clay,9869
1,2027,48077,Clay,9802
1,2028,48077,Clay,9736
1,2029,48077,Clay,9661
1,2030,48077,Clay,9600
1,2031,48077,Clay,9521
1,2032,48077,Clay,9439
1,2033,48077,Clay,9361
1,2034,48077,Clay,9287
1,2035,48077,Clay,9212
1,2036,48077,Clay,9136
1,2037,48077,Clay,9057
1,2038,48077,Clay,8976
1,2039,48077,Clay,8887
1,2040,48077,Clay,8801
1,2041,48077,Clay,8722
1,2042,48077,Clay,8640
1,2043,48077,Clay,8562
1,2044,48077,Clay,8477
1,2045,48077,Clay,8381
1,2046,48077,Clay,8296
1,2047,48077,Clay,8219
1,2048,48077,Clay,8137
1,2049,48077,Clay,8055
1,2050,48077,Clay,7970
1,2051,48077,Clay,7891
1,2052,48077,Clay,7808
1,2053,48077,Clay,7733
1,2054,48077,Clay,7651
1,2055,48077,Clay,7575
1,2056,48077,Clay,7502
1,2057,48077,Clay,7425
1,2058,48077,Clay,7347
1,2059,48077,Clay,7275
1,2060,48077,Clay,7213
1,2020,48079,Cochran,2547
1,2021,48079,Cochran,2499
1,2022,48079,Cochran,2473
1,2023,48079,Cochran,2419
1,2024,48079,Cochran,2364
1,2025,48079,Cochran,2320
1,2026,48079,Cochran,2273
1,2027,48079,Cochran,2238
1,2028,48079,Cochran,2195
1,2029,48079,Cochran,2156
1,2030,48079,Cochran,2126
1,2031,48079,Cochran,2084
1,2032,48079,Cochran,2060
1,2033,48079,Cochran,2011
1,2034,48079,Cochran,1978
1,2035,48079,Cochran,1946
1,2036,48079,Cochran,1922
1,2037,48079,Cochran,1889
1,2038,48079,Cochran,1850
1,2039,48079,Cochran,1813
1,2040,48079,Cochran,1787
1,2041,48079,Cochran,1755
1,2042,48079,Cochran,1724
1,2043,48079,Cochran,1696
1,2044,48079,Cochran,1660
1,2045,48079,Cochran,1628
1,2046,48079,Cochran,1584
1,2047,48079,Cochran,1557
1,2048,48079,Cochran,1529
1,2049,48079,Cochran,1501
1,2050,48079,Cochran,1465
1,2051,48079,Cochran,1447
1,2052,48079,Cochran,1405
1,2053,48079,Cochran,1381
1,2054,48079,Cochran,1354
1,2055,48079,Cochran,1328
1,2056,48079,Cochran,1287
1,2057,48079,Cochran,1267
1,2058,48079,Cochran,1241
1,2059,48079,Cochran,1214
1,2060,48079,Cochran,1185
1,2020,48081,Coke,3285
1,2021,48081,Coke,3297
1,2022,48081,Coke,3310
1,2023,48081,Coke,3323
1,2024,48081,Coke,3347
1,2025,48081,Coke,3358
